key,tables,isKeeper,label1,label2,label3,label4,shortDesc,sign,unit,tipTitle,mainTip,teamTip,playerTip,isLabeled
stl2P40,"taps,paps",TRUE,STL2/40,STL2/40,Steals Inside The Arc / 40 Mins,Steals Inside The Arc / 40 Mins,NA,pos,num,Steals Inside The Arc / 40 Mins,NA,"The number of steals by the team inside the opposing team's 3P line (i.e. in 2P shooting range), per 40 minutes played.","The number of steals by the player inside the opposing team's 3P line (i.e. in 2P shooting range), per 40 minutes played.",TRUE
stl2Pg,"taps,paps",TRUE,STL2/G,STL2/G,Steals Inside The Arc / Game,Steals Inside The Arc / Game,NA,pos,num,Steals Inside The Arc / Game,NA,"The number of steals by the team inside the opposing team's 3P line (i.e. in 2P shooting range), per game.","The number of steals by the player inside the opposing team's 3P line (i.e. in 2P shooting range), per game.",TRUE
stl3,"pgps,taps,paps,tgps",TRUE,STL3,STL3,Steals Beyond The Arc,Steals Beyond The Arc,NA,pos,int,Steals Beyond The Arc,NA,The total number of steals by the team beyond the opposing team's 3P line (i.e. in 3P shooting range).,The total number of steals by the player beyond the opposing team's 3P line (i.e. in 3P shooting range).,TRUE
stl3P100,taps,TRUE,STL3/100,STL3/100,Steals Beyond The Arc / 100 Poss,Steals Beyond The Arc / 100 Poss,NA,pos,num,Steals Beyond The Arc / 100 Poss,NA,"The number of steals by the team beyond the opposing team's 3P line (i.e. in 3P shooting range), per 100 possessions played.","The number of steals by the player beyond the opposing team's 3P line (i.e. in 3P shooting range), per 100 possessions played.",TRUE
stl3P40,"taps,paps",TRUE,STL3/40,STL3/40,Steals Beyond The Arc / 40 Mins,Steals Beyond The Arc / 40 Mins,NA,pos,num,Steals Beyond The Arc / 40 Mins,NA,"The number of steals by the team beyond the opposing team's 3P line (i.e. in 3P shooting range), per 40 minutes played.","The number of steals by the player beyond the opposing team's 3P line (i.e. in 3P shooting range), per 40 minutes played.",TRUE
stl3Pg,"taps,paps",TRUE,STL3/G,STL3/G,Steals Beyond The Arc / Game,Steals Beyond The Arc / Game,NA,pos,num,Steals Beyond The Arc / Game,NA,"The number of steals by the team beyond the opposing team's 3P line (i.e. in 3P shooting range), per game.","The number of steals by the player beyond the opposing team's 3P line (i.e. in 3P shooting range), per game.",TRUE
stlAgst,"gfl,tssc",TRUE,STL,STL AGST,Opponent Steals,Opponent Steals,NA,neg,int,Opponent Steals,The total number of steals by the opponent.,NA,NA,TRUE
stlP100,"tas,taps,lu,oo",TRUE,STL/100,STL/100,Steals / 100 Poss,Steals / 100 Poss,NA,pos,num,Steals / 100 Poss,An estimate of the number of steals per 100 possessions played.,NA,NA,TRUE
stlP40,"pas,tas,taps,paps,lu,oo",TRUE,STL/40,STL/40,Steals / 40 Mins,Steals / 40 Mins,NA,pos,num,Steals / 40 Mins,The number of steals per 40 minutes played.,NA,NA,TRUE
stlPct,"pps,tgs,pas,tssc,tas,tps,pgs,taps,tass,lu,tgps,oo",TRUE,STL%,STL%,Steal Pct,Steal Percentage,rate of defensive possessions with a steal,pos,pct,Steal Percentage,NA,Percentage of the opponent's possessions that end with a steal by the team.,An estimate of the percentage of opponent possessions that end with a steal by the player while he was on the floor.,TRUE
stlPerPf,"pps,tpcs,tgs,pas,tas,tgcs,tps,pgs,lu,oo",TRUE,STL/PF,STL/PF,Steals / PF,Steals / Personal Foul,NA,pos,ratio,Steals Per Personal Foul,NA,The ratio of steals to personal fouls committed by the team.,The ratio of steals to personal fouls committed by the player.,TRUE
stlPg,"pas,tas,taps,paps",TRUE,STL/G,STL/G,Steals / Game,Steals / Game,NA,pos,num,Steals / Game,The number of steals per game.,NA,NA,TRUE
stlTov,"pps,tpcs,tgs,pas,tas,tgcs,tps,pgs,lu",TRUE,STL/TOV,STL/TOV,Stl/Tov Ratio,Steal-To-Turnover Ratio,NA,pos,ratio,Steal To Turnover Ratio,NA,The ratio of total steals to total turnovers committed by the team.,The ratio of total steals to total turnovers committed by the player.,TRUE
streakBasis,"pssh,tssh",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakBucket,tass,TRUE,Size,STRK BUCKET,Bucket of Streak Sizes,Bucket of Streak Sizes,NA,pos,txt,Bucket of Streak Sizes,Included in the statistics are all scoring streaks / droughts of this size or greater.,NA,NA,TRUE
streakEndSecs,tssc,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakId,"pssh,tssc,pssc,tssh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakMins,tass,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakPosition,"pssh,tssc,pssc,tssh",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakRank,tssc,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
streakSecs,"tssc,pssc,tass",TRUE,Secs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakSize,"pssh,tssc,pssc,tssh",TRUE,Size,STRK SIZE,Streak Size,Streak Size,NA,pos,int,Streak Size,"The length of the streak in question. This may be for points scored in a row, made shots in a row without a miss, etc.",NA,NA,TRUE
streakStartSecs,tssc,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streakWithin,"pssh,pssc,tssh",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
streaksAgst10,taps,TRUE,10+,AGST 10+,10-0 Streaks Allowed,10-0 Scoring Streaks Allowed,NA,neg,int,10-0 Scoring Streaks Allowed,NA,The total number of scoring streaks allowed of 10+ consecutive points allowed by the team.,NA,TRUE
streaksAgst12,taps,TRUE,12+,AGST 12+,12-0 Streaks Allowed,12-0 Scoring Streaks Allowed,NA,neg,int,12-0 Scoring Streaks Allowed,NA,The total number of scoring streaks allowed of 12+ consecutive points allowed by the team.,NA,TRUE
streaksAgst8,taps,TRUE,8+,AGST 8+,8-0 Streaks Allowed,8-0 Scoring Streaks Allowed,NA,neg,int,8-0 Scoring Streaks Allowed,NA,The total number of scoring streaks allowed of 8+ consecutive points allowed by the team.,NA,TRUE
streaksFor10,taps,TRUE,10+,STRK 10+,10-0 Scoring Streaks,10-0 Scoring Streaks,NA,pos,int,10-0 Scoring Streaks,NA,The total number of scoring streaks of 10+ consecutive points scored by the team.,NA,TRUE
streaksFor12,taps,TRUE,12+,STRK 12+,12-0 Scoring Streaks,12-0 Scoring Streaks,NA,pos,int,12-0 Scoring Streaks,NA,The total number of scoring streaks of 12+ consecutive points scored by the team.,NA,TRUE
streaksFor8,taps,TRUE,8+,STRK 8+,8-0 Scoring Streaks,8-0 Scoring Streaks,NA,pos,int,8-0 Scoring Streaks,NA,The total number of scoring streaks of 8+ consecutive points scored by the team.,NA,TRUE
success,"pbptga,pssh,tssh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamFinal,pbptga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamFinalAgst,pbptga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamGameRecency,"pps,pgps,tpcs,tgs,tgcs,tps,pgs,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamId,"pps,ppps,pos,pgps,tpcs,tgs,pbptga,gfl,nil,pas,pssh,tssc,tas,taac,tgcs,pssc,tssh,tpps,tps,pgs,taps,paps,tass,lu,tgps,oo",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamIdAgst,"pps,ppps,pgps,tpcs,tgs,pbptga,tssc,tgcs,pssc,tpps,tps,pgs,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamIdsAgst,"pssh,tssh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamMarket,"pps,ppps,pgps,tpcs,tgs,pbptga,gfl,nil,pas,pssh,tssc,tas,taac,tgcs,pssc,tssh,tpps,tps,pgs,taps,paps,tass,lu,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamMarketAgst,"pps,ppps,pgps,tpcs,tgs,pbptga,tssc,tgcs,pssc,tpps,tps,pgs,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamName,"pgps,tpcs,tgs,pas,tas,taac,tgcs,tps,taps,paps,lu,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamOnStreak,tssc,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamPriorScore,pbptga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamPriorScoreAgst,pbptga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamScore,"tssc,tssh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
teamScoreAgst,"tssc,tssh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tf,"pps,tpcs,tgs,pas,tas,tgcs,tps,pgs,lu,oo",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tfP100,tas,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tfP40,"pas,tas",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tfPg,"pas,tas",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
timeLeading,"tpcs,tgs,tgcs,tps",TRUE,Time Leading,Time Leading,Time Leading,Time Leading,NA,pos,num,Time Leading,Number of minutes during a game when the team was ahead in the score throughout the game.,NA,NA,TRUE
timesTied,"tpcs,tgs,tgcs,tps",TRUE,Times Tied,Times Tied,Times Tied,Times Tied,NA,pos,int,Times Tied,Number of times during a game when the score was equal between the two teams.,NA,NA,TRUE
tmDrb,"tpcs,tgs,tas,tgcs,tps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tmOrb,"tpcs,tgs,tas,tgcs,tps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tmReb,"tpcs,tgs,tas,tgcs,tps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tmTov,"tpcs,tgs,tas,tgcs,tps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
toOt,pbptga,TRUE,OT,toOT,Game to OT,Did Game Go To Overtime?,NA,NA,NA,Did Game Go To Overtime?,Did the game go into overtime? (as opposed to ending in regulation),NA,NA,TRUE
tok3FgPct,"pgps,taps,paps,tgps",TRUE,FG%,TOK3 FG%,Top of Key 3s FG%,Top of Key 3s FG%,NA,pos,pct,Top of Key 3s Field Goal Percentage,Field goal percentage on top of key 3-pointers.,NA,NA,TRUE
tok3Fga,"pgps,taps,paps,tgps",TRUE,FGA,TOK3 FGA,Top of Key 3s FGA,Top of Key 3s FGA,NA,pos,int,Top of Key 3s Field Goal Attempts,Field goal attempts on top of key 3-pointers.,NA,NA,TRUE
tok3FgaFreq,"pgps,taps,paps,tgps",TRUE,FGA%,TOK3 FGA%,Top of Key 3s FGA%,Top of Key 3s FGA%,NA,pos,pct,Top of Key 3s Field Goal Attempt Frequency,Percentage of shots taken as top of key 3-pointers.,NA,NA,TRUE
tok3FgaP100,taps,TRUE,FGA/100,TOK3 FGA/100,Top of Key 3s FGA / 100 Poss,Top of Key 3s FGA / 100 Poss,NA,pos,num,Top of Key 3s Field Goal Attempts / 100 Possessions,Field goal attempts on top of key 3-pointers per 100 possessions played.,NA,NA,TRUE
tok3FgaP40,"taps,paps",TRUE,FGA/40,TOK3 FGA/40,Top of Key 3s FGA / 40 Mins,Top of Key 3s FGA / 40 Mins,NA,pos,num,Top of Key 3s Field Goal Attempts / 40 Minutes,Field goal attempts on top of key 3-pointers per 40 minutes played.,NA,NA,TRUE
tok3FgaPg,"taps,paps",TRUE,FGA/G,TOK3 FGA/G,Top of Key 3s FGA / Game,Top of Key 3s FGA / Game,NA,pos,num,Top of Key 3s Field Goal Attempts / Game,Field goal attempts on top of key 3-pointers per game.,NA,NA,TRUE
tok3Fgm,"pgps,taps,paps,tgps",TRUE,FGM,TOK3 FGM,Top of Key 3s FGM,Top of Key 3s FGM,NA,pos,int,Top of Key 3s Field Goals Made,Field goals made on top of key 3-pointers.,NA,NA,TRUE
totalAssists,taac,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
totalMins,pos,TRUE,MP*,TOTAL MP,Minutes Played,Minutes Played,NA,pos,int,Minutes Played,NA,NA,"The totol number of minutes played by the player across all 5 positions, in games where play-by-play data was tracked and collected by the NCAA.",TRUE
tournamentId,"pps,pgps,tpcs,tgs,pas,tas,tgcs,tps,pgs,taps,paps,tgps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tov,"pps,pgps,tpcs,tgs,gfl,pas,tssc,tas,tgcs,tps,pgs,taps,paps,tass,lu,tgps,oo",TRUE,TOV,TOV,Turnovers,Turnovers,NA,neg,int,Turnovers,The total number of turnovers.,NA,NA,TRUE
tovAgst,"pps,tgs,gfl,tssc,tas,tps,pgs,tass,lu",TRUE,oTOV,TOV AGST,Opponent Turnovers,Opponent Turnovers,NA,pos,int,Opponent Turnovers,The total number of turnovers by the opponent.,NA,NA,TRUE
tovBadPass,"taps,tgps",TRUE,PASS,TOV PASS,Bad Pass Turnover,Bad Pass Turnover,NA,neg,int,Bad Pass Turnover,NA,The total number of turnovers tagged by the scorer as a bad pass turnover by the team.,NA,TRUE
tovDiff,"tgs,tssc,tas,tps,tass",TRUE,TOV DIFF,TOV DIFF,TOV Differential,Turnover Differential,NA,neg,int,Turnover Differential,How many more or fewer turnovers the team committed compared to their opponent.,NA,NA,TRUE
tovDribbling,"taps,tgps",TRUE,DRIB,TOV DRIBBLING,Dribbing Turnover,Dribbing Turnover,NA,neg,int,Dribbing Turnover,NA,The total number of turnovers tagged by the scorer as a dribbling turnover by the team.,NA,TRUE
tovLostBall,"taps,tgps",TRUE,LOST,TOV LOST,Lost Ball Turnover,Lost Ball Turnover,NA,neg,int,Lost Ball Turnover,NA,The total number of turnovers tagged by the scorer as a lost ball turnover by the team.,NA,TRUE
tovOffensive,"taps,tgps",TRUE,OFOUL,TOV OFFENSIVE,Offensive Foul Turnover,Offensive Foul Turnover,NA,neg,int,Offensive Foul Turnover,NA,The total number of turnovers tagged by the scorer as an offensive foul turnover by the team.,NA,TRUE
tovOther,"taps,tgps",TRUE,OTHR,TOV OTHER,Other Turnovers,Other Turnovers,NA,neg,int,Other Turnovers,NA,"The total number of turnovers tagged by the scorer as some other turnover type (lane violation, offensive goal tending, other) by the team.",NA,TRUE
tovOutOfBounds,"taps,tgps",TRUE,OOB,TOV OOB,Out of Bounds,Out of Bounds,NA,neg,int,Out of Bounds,NA,The total number of turnovers tagged by the scorer as an out of bounds turnover by the team.,NA,TRUE
tovP100,"tas,lu,oo",TRUE,TOV/100,TOV/100,Turnovers / 100 Poss,Turnovers / 100 Poss,NA,neg,num,Turnovers / 100 Poss,An estimate of the number of turnovers per 100 possessions played.,NA,NA,TRUE
tovP40,"pas,tas,lu,oo",TRUE,TOV/40,TOV/40,Turnovers / 40 Mins,Turnovers / 40 Mins,NA,neg,num,Turnovers / 40 Mins,The number of turnovers per 40 minutes played.,NA,NA,TRUE
tovP40Diff,tass,TRUE,DIFF,TOV/40 DIFF,Turnover Differential / 40 Mins,Turnover Differential / 40 Minutes,NA,neg,num,Turnover Differential / 40 Minutes,"How many more or fewer turnovers the team committed compared to their opponent, per 40 minutes played.",NA,NA,TRUE
tovPct,"pps,tpcs,tgs,pas,tssc,tas,tgcs,tps,pgs,tass,lu,oo",TRUE,TOV%,TOV%,Turnover Pct,Turnover Percentage,"Turnover rate on ended takes (FGA, TOV, FT Trip)",neg,pct,Turnover Percentage,NA,Percentage of the team's possessions that ended in a turnover.,The percentage of possessions used by the player that ends in a turnover.,TRUE
tovPctAdj,tas,TRUE,TOV%**Adj,TOV%**Adj,Turnover Pct**Adj,Adjusted Turnover Percentage,NA,neg,pct,Turnover Percentage (Adjusted for Opponents),NA,"The team's turnover percentage, taking into account an adjustment based on the average TOV% allowed by the team's opponents throughout the season.",NA,TRUE
tovPctAdjGap,tas,TRUE,--->,TOV% Adj,Adjustment to TOV%,Adjustment to TOV%,NA,neg,pct,Adjustment to TOV%,NA,"The size of the adjustment for the team's adjusted turnover percentage, that takes into account the average TOV% allowed by the team's opponents throughout the season.",NA,TRUE
tovPctAgst,"tgs,tas,tps",TRUE,TOV%,TOV% Agst,Opponent's Turnover Pct,Opponent's Turnover Percentage,NA,pos,pct,Opponent's Turnover Percentage,NA,Percentage of the opponent's possessions that ended in a turnover.,The percentage of possessions used by the player that ends in a turnover.,TRUE
tovPg,"pas,tas",TRUE,TOV/G,TOV/G,Turnovers / Game,Turnovers / Game,NA,neg,num,Turnovers / Game,The number of turnovers per game.,NA,NA,TRUE
tovSecs10,"taps,tgps",TRUE,10 SEC,TOV 10 SECS,10 Second Violation,10 Second Violation,NA,neg,int,10 Second Violation,NA,The total number of turnovers tagged by the scorer as a 10 second violation by the team.,NA,TRUE
tovSecs3,"taps,tgps",TRUE,3 SEC,TOV 3 SECS,3 Second Violation,3 Second Violation,NA,neg,int,3 Second Violation,NA,The total number of turnovers tagged by the scorer as a 3 second violation by the team.,NA,TRUE
tovSecs5,"taps,tgps",TRUE,5 SEC,TOV 5 SECS,5 Second Violation,5 Second Violation,NA,neg,int,5 Second Violation,NA,The total number of turnovers tagged by the scorer as a 5 second violation by the team.,NA,TRUE
tovShotClock,"taps,tgps",TRUE,CLOCK,TOV SHOT CLOCK,Shot Clock Violation,Shot Clock Violation,NA,neg,int,Shot Clock Violation,NA,The total number of turnovers tagged by the scorer as a shot clock violation by the team.,NA,TRUE
tovTm,"pps,pgps,pas,pgs,paps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tovTravel,"taps,tgps",TRUE,TRAVL,TOV TRAVEL,Traveling Violation,Traveling Violation,NA,neg,int,Traveling Violation,NA,The total number of turnovers tagged by the scorer as a traveling violation by the team.,NA,TRUE
transferScenario,nil,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
tsPct,"pps,pgps,tpcs,tgs,pas,tas,tgcs,tps,pgs,taps,paps,lu,tgps,oo",TRUE,TS%,TS%,True Shooting %,True Shooting Percentage,eFG% with FTs added,pos,pct,True Shooting Percentage,NA,"A measure of a team's shooting efficiency that takes into account field goals, 3-point field goals, and free throws.","A measure of a player's shooting efficiency that takes into account field goals, 3-point field goals, and free throws.",TRUE
tsa,"pps,tgs,pas,tas,tps,pgs,lu,oo",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
ttsPct,"pgps,taps,paps,tgps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
updated,"pps,pgps,tpcs,tgs,pbptga,gfl,pas,tas,taac,tgcs,tps,pgs,taps,paps,lu,tgps,oo",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
usagePct,"pps,pgps,pas,pgs,paps",TRUE,USG%,USG%,Usage Pct,Usage Percentage,Percentage of team takes used by a player,pos,pct,Usage Percentage,NA,NA,"An estimate of the percentage of team plays used by the player (including field goals, free throws, and turnovers) while they were on the floor.",TRUE
vps,"pps,pas,pgs",TRUE,VPS,DM VPS,Value Point System,Danny Miles Value Point System,NA,pos,num2,Danny Miles Value Point System,NA,NA,"Value Point System (VPS) is an all-in-one metric developed by Hall of Fame Coach Danny Miles. In Miles' words, VPS provides an all-encompassing look at how players and teams perform by weighing their positive contributions against their negative ones - the resulting number shows how effective the player is. A VPS of 1 is considered average, while anything north of 2 is elite. VPS  is computed using box score statistics only, and therefore does not account for who the player is playing with or against. The equation for VPS can be found at https://team.fastmodelsports.com/2017/08/21/dna-stat-value-point-system/",TRUE
warp,"nil,pas",TRUE,WARP,WARP,Wins Above Replacement Player,Wins Above Replacement Player,Measures value compared to a freely available substitute player.,pos,num,Wins Above Replacement Player,NA,NA,"Wins Above Replacement Player (WARP) is an all-in-one metric developed by Kevin Pelton. In Pelton's words, WARP seeks to evaluate players in the context of a team made up of them and four completely average players. The performance of this team is then compared to that of a team made up of four average players and one replacement-level player. WARP is computed using box score statistics only, and therefore does not account for who the player is playing with or against. The equation for WARP can be found at https://sonicscentral.com/warp.html",TRUE
warpP40,"nil,pas",TRUE,WARP/40,WARP/40,WARP / 40 Mins,Wins Above Replacement Player / 40 Mins,Measures value compared to a freely available substitute player. Scaled to a per 40 minutes basis.,pos,num2,Wins Above Replacement Player / 40 Mins,NA,NA,Wins Above Replacement Player (WARP) generated per 40 minutes. The equation for WARP can be found at https://sonicscentral.com/warp.html,TRUE
widenId,oo,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
willTransfer,"pas,paps",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
winPct,tas,TRUE,WIN%,WIN%,Win Pct,Win Percentage,NA,pos,pct,Win Percentage,NA,NA,NA,TRUE
winPctExp,tas,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
winsDown10,tas,TRUE,10+,WINS10,Wins Down 10,Wins Trailing by 10,NA,pos,int,Wins Trailing by 10,NA,The number of wins by the team where the team trailed by 10+ points at some point in the game.,NA,TRUE
winsDown15,tas,TRUE,15+,WINS15,Wins Down 15,Wins Trailing by 15,NA,pos,int,Wins Trailing by 15,NA,The number of wins by the team where the team trailed by 15+ points at some point in the game.,NA,TRUE
winsDown20,tas,TRUE,20+,WINS20,Wins Down 20,Wins Trailing by 20,NA,pos,int,Wins Trailing by 20,NA,The number of wins by the team where the team trailed by 20+ points at some point in the game.,NA,TRUE
winsDown5,tas,TRUE,5+,WINS5,Wins Down 5,Wins Trailing by 5,NA,pos,int,Wins Trailing by 5,NA,The number of wins by the team where the team trailed by 5+ points at some point in the game.,NA,TRUE
winsNoDeficit,tas,TRUE,Wins,NO TRAIL W,Wins Without Trailing,Wins Without Trailing,NA,pos,int,Wins Without Trailing,NA,The number of wins by the team where the team did not trail at any point in the game.,NA,TRUE
